"","FSC-A <FSC-A>","FSC-H <FSC-H>","FSC-W <FSC-W>","SSC-A <SSC-A>","SSC-H <SSC-H>","SSC-W <SSC-W>","PHA-L <FITC-A>","BB630-A <BB630-A>","BB660-P-A <BB660-P-A>","CD123 <BB700-P-A>","BB790-P-A <BB790-P-A>","CD16 <APC-A>","CD8 <Alexa Fluor 700-A>","CD3 <APC-Cy7-A>","IL10R <BV421-A>","HLA-DR <BV480-A>","BV570-A <BV570-A>","CD14 <BV605-A>","CD11c <BV650-A>","TIM3 <BV711-A>","CCR7 <BV750-P-A>","CD38 <BV786-A>","CD45RA <BUV395-A>","LD <BUV496-A>","TCRgd <BUV563-A>","CD56 <BUV615-P-A>","CD19 <BUV661-A>","CD39 <BUV737-A>","CD4 <BUV805-A>","PD1 <PE-A>","IgD <PE-CF594-A>","CD25 <PE-Cy5-A>","PE-Cy5.5-A <PE-Cy5.5-A>","Fas <PE-Cy7-A>","Time <Time>",".id","Cluster","Metacluster","Meta_original"
"2593",146655.59375,123940.4453125,155710.953125,113522.2265625,96148.421875,108628.328125,3.07035374641418,0.822952568531036,1648.14709472656,1.31002557277679,7510.87109375,0.978800058364868,1.33053410053253,2.01155185699463,0.303069025278091,2.92780351638794,4742.47021484375,3.04266715049744,2.94099473953247,2.38972425460815,2.07573795318604,2.41936635971069,1.51468241214752,1.37958419322968,1.18224477767944,2.12917733192444,0.853670239448547,2.95031523704529,2.85379219055176,0.392075002193451,0.0817279443144798,0.667644560337067,1745.57568359375,3.19120955467224,10522.78125,"sample_2.fcs","134","Monocytes","20"
"2594",57185.78515625,51797.015625,120353.6171875,22157.6328125,20593.083984375,80316.2734375,2.9101083278656,0.757297992706299,945.028991699219,0.663560807704926,27584.189453125,0.784819841384888,0.632766246795654,3.60909533500671,1.11517441272736,0.982467353343964,354.822662353516,0.884312808513641,1.10948157310486,0.874184548854828,3.01599311828613,2.18067049980164,0.970089375972748,1.19296181201935,0.794541001319885,0.779421269893646,0.79264760017395,1.76314210891724,3.32130932807922,2.66665744781494,1.04538571834564,1.46852874755859,597.861877441406,3.83702850341797,6413.8369140625,"sample_2.fcs","24","CD4 T cells","3"
"2595",159850.265625,145742.015625,141641.21875,38276.3828125,34920.328125,90108.34375,2.91406059265137,1.03084874153137,845.818298339844,0.550814747810364,780.583862304688,3.22593188285828,1.58005702495575,-0.0528570748865604,0.606191456317902,0.473092257976532,216.532684326172,0.6405149102211,2.3123517036438,1.40243816375732,1.32626664638519,2.24561047554016,3.29272818565369,1.11752462387085,0.688523232936859,2.68750619888306,1.10404598712921,1.5099219083786,1.14133381843567,0.58858460187912,0.478607714176178,1.17237055301666,1546.04956054688,2.37184047698975,62.3097457885742,"sample_2.fcs","144","NK cells","17"
"2596",129420.296875,107299.015625,150706.90625,155117.1875,129727.734375,114382.25,2.9927613735199,1.24089801311493,1677.23071289062,0.364977329969406,9885.240234375,0.0995974391698837,1.18033790588379,1.86304533481598,0.504425227642059,3.04077649116516,5429.82470703125,3.05965685844421,3.04676938056946,2.70985889434814,0.755219697952271,3.03007626533508,2.40728187561035,0.625811874866486,-0.0311156660318375,1.84534180164337,1.38995957374573,2.80699872970581,2.05768060684204,0.985134661197662,0.0887583047151566,0.806225001811981,1931.15551757812,3.34283256530762,3996.36596679688,"sample_2.fcs","136","Monocytes","21"
"2597",51528.26953125,41170.17578125,131865.9375,76259.0546875,50377.390625,121120.765625,3.51696825027466,0.72300523519516,2178.82885742188,0.476520270109177,13543.53125,0.791561603546143,0.824920296669006,2.8666718006134,0.403569102287292,0.576652705669403,504.214660644531,1.1752735376358,0.966409623622894,0.847066521644592,2.88796544075012,1.84758365154266,-0.110655650496483,1.73512935638428,1.14401400089264,0.316252559423447,1.02339458465576,1.63756740093231,2.24779295921326,0.919325649738312,0.974820137023926,0.725157737731934,154.630874633789,3.39012622833252,9016.263671875,"sample_2.fcs","11","CD4 T cells","3"
"2598",138396.265625,117981.1015625,148501.65625,187537.09375,153994.234375,111487.3203125,3.14222478866577,1.15883207321167,1805.03576660156,1.49805510044098,18299.3515625,0.55796092748642,1.60886406898499,1.64898014068604,0.6715487241745,1.9143590927124,2813.74877929688,2.88106465339661,2.38091063499451,1.73861134052277,1.84327137470245,3.203528881073,0.923641622066498,1.17402350902557,0.599430978298187,0.191222429275513,0.706372380256653,3.08087944984436,1.50943005084991,0.530426800251007,0.696705937385559,0.789622008800507,1157.48620605469,3.53596711158752,7190.7001953125,"sample_2.fcs","100","Monocytes","20"
"2599",145108.125,132136.765625,140812.171875,53137.23828125,49627.453125,90617.6328125,2.94593119621277,1.34691226482391,845.655212402344,0.620975971221924,736.441955566406,2.58512496948242,1.57067596912384,0.670208871364594,0.793458580970764,0.689459323883057,296.145477294922,0.342095404863358,1.60151362419128,1.92366468906403,1.62650263309479,0.459564208984375,2.72859311103821,0.730298697948456,0.5101478099823,2.59621477127075,0.741458833217621,1.06932497024536,1.63273775577545,0.626342952251434,0.308648377656937,1.60171508789062,834.494018554688,1.87817811965942,6049.3056640625,"sample_2.fcs","93","NK cells","17"
"2600",84806.046875,73485.3046875,134934.515625,168265.328125,142737.828125,110949.328125,3.24306797981262,0.78831160068512,2228.57006835938,0.122929826378822,9959.87890625,1.25346708297729,0.797501742839813,1.08894777297974,0.675635099411011,2.7395236492157,4902.7568359375,3.12572884559631,2.91437721252441,2.41718316078186,1.50727462768555,2.82122850418091,0.980004489421844,0.964694619178772,0.114841587841511,1.26074457168579,0.910527110099792,2.93762755393982,2.7106499671936,0.848160982131958,0.27376452088356,1.35599708557129,2496.80200195312,3.402024269104,6259.41943359375,"sample_2.fcs","123","Monocytes","20"
"2601",71716.5390625,63351.57421875,130608.3046875,31657.87890625,28336.79296875,88209.09375,2.70498061180115,0.946630299091339,643.863464355469,0.828824520111084,2861.07177734375,2.25875473022461,0.719830751419067,2.49561882019043,1.0931875705719,0.98334413766861,257.183044433594,1.04335105419159,0.757745802402496,1.71249854564667,2.22197866439819,2.34197926521301,2.1684935092926,1.19116115570068,0.992657959461212,1.73091959953308,0.870215058326721,0.833831489086151,1.08288908004761,1.85470044612885,0.933803081512451,1.01005506515503,379.01953125,2.65828013420105,219.44514465332,"sample_2.fcs","71","NK T cells","12"
"2602",101709.7734375,89067.15625,139670.140625,135711.859375,116289.3359375,110674.7421875,2.53701114654541,0.667870998382568,1012.6552734375,0.53896701335907,9585.6513671875,0.0922147184610367,1.29142546653748,1.57417750358582,0.983009338378906,1.94997942447662,2921.46655273438,2.96888613700867,2.83304786682129,0.929543435573578,2.03036689758301,2.58472394943237,0.589064717292786,0.9512979388237,0.934503734111786,1.01125109195709,1.10918617248535,2.89265513420105,1.76432132720947,0.291542172431946,1.22141647338867,1.49528312683105,1356.54357910156,3.36734437942505,909.380004882812,"sample_2.fcs","100","Monocytes","20"
